account_id,group_id,organization_id,registration_date,is_written_off,is_unlocked,group_name,price_upfront,price_unlock,price_clock_hour,minimum_payment,pymt_id,effective_when,currency,amount,created_when,nominal_loan_term,nominal_loan_term_maturity,cum_amount,%_paid
195.0,15.0,10001.0,2019-11-13 12:38:54.571392000,False,False,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3187.0,2019-12-24 05:33:15.571392000,KES,267.0,2020-03-12 20:15:40.337557000,1259.9999999748002,2020-01-05 00:38:54.571302000,4795.0,79.91666666666667
196.0,15.0,10001.0,2019-12-22 11:47:34.571392000,False,False,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3198.0,2020-02-06 23:19:23.571392000,KES,423.0,2020-03-12 20:15:48.017005000,1259.9999999748002,2020-02-12 23:47:34.571302000,3787.0,63.11666666666667
197.0,15.0,10001.0,2019-12-27 20:14:22.571392000,False,True,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3211.0,2020-02-13 02:35:26.571392000,KES,550.0,2020-03-12 20:16:20.136002000,1259.9999999748002,2020-02-18 08:14:22.571302000,5424.0,90.4
198.0,15.0,10001.0,2019-12-16 16:04:52.571392000,False,True,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3222.0,2020-02-03 15:16:49.571392000,KES,480.0,2020-03-12 20:16:20.136002000,1259.9999999748002,2020-02-07 04:04:52.571302000,4773.0,79.55
199.0,15.0,10001.0,2019-12-11 21:22:33.571392000,False,False,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3233.0,2020-01-27 09:13:14.571392000,KES,389.0,2020-03-12 20:16:20.136002000,1259.9999999748002,2020-02-02 09:22:33.571302000,4254.0,70.89999999999999
200.0,15.0,10001.0,2019-12-24 21:20:07.571392000,False,False,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3242.0,2020-02-04 00:49:30.571392000,KES,432.0,2020-03-12 20:16:42.301782000,1259.9999999748002,2020-02-15 09:20:07.571302000,3314.0,55.233333333333334
202.0,15.0,10001.0,2019-11-23 01:42:55.571392000,False,False,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3256.0,2020-01-09 18:07:48.571392000,KES,324.0,2020-03-12 20:16:20.136002000,1259.9999999748002,2020-01-14 13:42:55.571302000,4473.0,74.55000000000001
203.0,15.0,10001.0,2019-12-13 05:41:49.571392000,False,False,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3266.0,2020-01-29 05:11:10.571392000,KES,400.0,2020-03-12 20:16:42.301782000,1259.9999999748002,2020-02-03 17:41:49.571302000,3208.0,53.46666666666666
204.0,15.0,10001.0,2019-11-16 01:27:43.571392000,False,True,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3280.0,2020-01-02 13:30:41.571392000,KES,288.0,2020-03-12 20:16:42.301782000,1259.9999999748002,2020-01-07 13:27:43.571302000,4354.0,72.56666666666666
205.0,15.0,10001.0,2019-12-08 13:34:56.571392000,False,False,Alfaro Bright Move Smart,800.0,6000.0,4.7619047619999995,52.0,3288.0,2019-12-08 13:34:56.571392000,KES,800.0,2020-03-12 20:16:42.301782000,1259.9999999748002,2020-01-30 01:34:56.571302000,1600.0,26.666666666666668
206.0,16.0,10001.0,2019-10-30 08:34:33.571392000,False,True,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3295.0,2019-11-26 04:25:11.571392000,KES,218.0,2020-03-12 20:16:42.301782000,764.6896551681948,2019-12-01 05:15:56.329996800,3749.0,56.8030303030303
207.0,16.0,10001.0,2019-10-10 16:55:38.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3311.0,2019-10-10 16:55:38.571392000,KES,1450.0,2020-03-12 20:17:32.510852000,764.6896551681948,2019-11-11 13:37:01.329996800,2900.0,43.93939393939394
208.0,16.0,10001.0,2019-11-12 11:23:17.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3327.0,2019-12-09 21:52:37.571392000,KES,156.0,2020-03-12 20:17:32.510852000,764.6896551681948,2019-12-14 08:04:40.329996800,6085.0,92.1969696969697
209.0,16.0,10001.0,2019-12-22 03:44:41.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3338.0,2020-01-18 18:01:19.571392000,KES,290.0,2020-03-12 20:17:32.510852000,764.6896551681948,2020-01-23 00:26:04.329996800,6334.0,95.96969696969697
210.0,16.0,10001.0,2019-12-23 15:55:33.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3347.0,2020-01-20 00:40:53.571392000,KES,278.0,2020-03-12 20:17:50.660572000,764.6896551681948,2020-01-24 12:36:56.329996800,5769.0,87.40909090909092
211.0,16.0,10001.0,2019-10-12 05:55:04.571392000,False,True,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3367.0,2019-11-06 19:18:46.571392000,KES,119.0,2020-03-12 20:18:44.773441000,764.6896551681948,2019-11-13 02:36:27.329996800,6183.0,93.68181818181817
212.0,16.0,10001.0,2019-10-31 06:43:15.571392000,False,True,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3376.0,2019-11-28 05:15:13.571392000,KES,213.0,2020-03-12 20:17:50.660572000,764.6896551681948,2019-12-02 03:24:38.329996800,3786.0,57.36363636363636
213.0,16.0,10001.0,2019-10-23 09:53:10.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3404.0,2019-11-18 03:07:32.571392000,KES,138.0,2020-03-12 20:17:50.660572000,764.6896551681948,2019-11-24 06:34:33.329996800,5985.0,90.68181818181819
214.0,16.0,10001.0,2019-10-23 07:10:58.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3422.0,2019-11-13 02:55:20.571392000,KES,142.0,2020-03-12 20:17:56.364450000,764.6896551681948,2019-11-24 03:52:21.329996800,5921.0,89.7121212121212
216.0,16.0,10001.0,2019-11-27 22:08:27.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3440.0,2019-12-24 03:28:04.571392000,KES,199.0,2020-03-12 20:18:01.480879000,764.6896551681948,2019-12-29 18:49:50.329996800,5980.0,90.6060606060606
217.0,16.0,10001.0,2019-10-29 10:41:03.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3444.0,2019-10-29 10:41:03.571392000,KES,1450.0,2020-03-12 20:18:02.250443000,764.6896551681948,2019-11-30 07:22:26.329996800,2900.0,43.93939393939394
218.0,16.0,10001.0,2019-12-15 07:51:38.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3455.0,2020-01-11 10:10:41.571392000,KES,235.0,2020-03-12 20:18:56.100052000,764.6896551681948,2020-01-16 04:33:01.329996800,5588.0,84.66666666666667
219.0,16.0,10001.0,2019-12-16 09:10:20.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3467.0,2020-01-12 17:57:16.571392000,KES,258.0,2020-03-12 20:18:04.901970000,764.6896551681948,2020-01-17 05:51:43.329996800,6057.0,91.77272727272727
220.0,16.0,10001.0,2019-12-07 05:23:52.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3470.0,2019-12-07 05:23:52.571392000,KES,1450.0,2020-03-12 20:18:44.773441000,764.6896551681948,2020-01-08 02:05:15.329996800,2900.0,43.93939393939394
221.0,16.0,10001.0,2020-01-14 00:17:44.571392000,False,True,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3477.0,2020-02-09 17:11:43.571392000,KES,660.0,2020-03-12 20:18:06.713262000,764.6896551681948,2020-02-14 20:59:07.329996800,5293.0,80.1969696969697
222.0,16.0,10001.0,2019-11-07 06:15:58.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3496.0,2019-11-25 19:52:14.571392000,KES,150.0,2020-03-12 20:18:11.499485000,764.6896551681948,2019-12-09 02:57:21.329996800,6338.0,96.03030303030303
223.0,16.0,10001.0,2019-11-18 17:19:18.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3509.0,2019-12-13 18:16:19.571392000,KES,185.0,2020-03-12 20:18:33.003481000,764.6896551681948,2019-12-20 14:00:41.329996800,5909.0,89.53030303030303
224.0,16.0,10001.0,2019-11-09 04:35:24.571392000,False,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3523.0,2019-12-06 01:33:12.571392000,KES,169.0,2020-03-12 20:18:33.003481000,764.6896551681948,2019-12-11 01:16:47.329996800,5639.0,85.43939393939394
225.0,16.0,10001.0,2019-10-28 20:23:04.571392000,True,False,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3528.0,2019-10-28 20:23:04.571392000,KES,1450.0,2020-03-12 20:18:56.100052000,764.6896551681948,2019-11-29 17:04:27.329996800,2900.0,43.93939393939394
226.0,16.0,10001.0,2019-11-04 05:24:18.571392000,False,True,Rae Sun King Home 120 Plus Easy Buy Bundle,1450.0,6600.0,8.630952381,51.5,3541.0,2019-11-29 22:31:35.571392000,KES,152.0,2020-03-12 20:18:44.773441000,764.6896551681948,2019-12-06 02:05:41.329996800,5863.0,88.83333333333333
227.0,17.0,10001.0,2019-09-16 14:14:34.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3561.0,2019-10-07 00:31:13.571392000,KES,89.0,2020-03-12 20:20:27.411409000,759.1111110841204,2019-10-18 05:21:14.571294400,5339.0,87.52459016393442
228.0,17.0,10001.0,2019-12-06 12:31:22.571392000,False,True,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3569.0,2020-01-02 07:08:47.571392000,KES,312.0,2020-03-12 20:18:59.373301000,759.1111110841204,2020-01-07 03:38:02.571294400,3890.0,63.77049180327868
229.0,17.0,10001.0,2019-10-14 21:51:16.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3591.0,2019-11-08 22:46:42.571392000,KES,110.0,2020-03-12 20:19:02.901838000,759.1111110841204,2019-11-15 12:57:56.571294400,5290.0,86.72131147540983
230.0,17.0,10001.0,2020-01-01 22:32:28.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3602.0,2020-01-20 23:38:37.571392000,KES,310.0,2020-03-12 20:19:04.431098000,759.1111110841204,2020-02-02 13:39:08.571294400,5832.0,95.60655737704919
231.0,17.0,10001.0,2019-11-02 23:21:51.571392000,False,True,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3608.0,2019-11-28 07:41:47.571392000,KES,198.0,2020-03-12 20:19:05.184363000,759.1111110841204,2019-12-04 14:28:31.571294400,3551.0,58.21311475409836
232.0,17.0,10001.0,2019-09-21 13:43:34.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3640.0,2019-10-17 21:05:29.571392000,KES,101.0,2020-03-12 20:19:10.305979000,759.1111110841204,2019-10-23 04:50:14.571294400,5727.0,93.88524590163935
233.0,17.0,10001.0,2019-08-24 19:37:53.571392000,False,True,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3649.0,2019-09-20 06:53:50.571392000,KES,136.0,2020-03-12 20:19:11.746537000,759.1111110841204,2019-09-25 10:44:33.571294400,3240.0,53.11475409836065
234.0,17.0,10001.0,2019-09-10 05:20:00.571392000,False,True,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3678.0,2019-10-06 19:19:20.571392000,KES,142.0,2020-03-12 20:19:41.389864000,759.1111110841204,2019-10-11 20:26:40.571294400,3266.0,53.54098360655738
235.0,17.0,10001.0,2019-12-03 15:45:10.571392000,False,True,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3710.0,2019-12-29 21:17:40.571392000,KES,183.0,2020-03-12 20:20:32.311593000,759.1111110841204,2020-01-04 06:51:50.571294400,5547.0,90.93442622950819
236.0,17.0,10001.0,2019-12-11 22:42:09.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3725.0,2020-01-07 06:41:59.571392000,KES,205.0,2020-03-12 20:19:41.389864000,759.1111110841204,2020-01-12 13:48:49.571294400,5903.0,96.77049180327869
237.0,17.0,10001.0,2019-12-18 14:19:55.571392000,False,True,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3732.0,2020-01-15 07:01:21.571392000,KES,309.0,2020-03-12 20:19:41.389864000,759.1111110841204,2020-01-19 05:26:35.571294400,4018.0,65.8688524590164
238.0,17.0,10001.0,2019-09-12 23:11:52.571392000,False,True,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3745.0,2019-10-08 23:28:27.571392000,KES,135.0,2020-03-12 20:19:41.389864000,759.1111110841204,2019-10-14 14:18:32.571294400,3295.0,54.01639344262294
239.0,17.0,10001.0,2019-10-19 23:00:33.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3780.0,2019-11-16 15:19:30.571392000,KES,129.0,2020-03-12 20:20:30.214952000,759.1111110841204,2019-11-20 14:07:13.571294400,5493.0,90.04918032786885
240.0,17.0,10001.0,2019-10-08 11:57:12.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3799.0,2019-11-04 06:40:12.571392000,KES,99.0,2020-03-12 20:20:39.245899000,759.1111110841204,2019-11-09 03:03:52.571294400,5540.0,90.81967213114754
241.0,17.0,10001.0,2019-10-17 20:37:54.571392000,False,True,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3820.0,2019-10-28 23:39:12.571392000,KES,128.0,2020-03-12 20:20:21.506180000,759.1111110841204,2019-11-18 11:44:34.571294400,6010.0,98.52459016393442
242.0,17.0,10001.0,2019-10-21 09:12:14.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3833.0,2019-11-17 06:10:47.571392000,KES,122.0,2020-03-12 20:19:53.283577000,759.1111110841204,2019-11-22 00:18:54.571294400,5233.0,85.78688524590163
243.0,17.0,10001.0,2019-10-13 07:46:41.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3850.0,2019-11-08 10:32:03.571392000,KES,124.0,2020-03-12 20:20:03.042921000,759.1111110841204,2019-11-13 22:53:21.571294400,5419.0,88.8360655737705
244.0,17.0,10001.0,2019-09-25 21:17:25.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3868.0,2019-10-23 21:16:54.571392000,KES,103.0,2020-03-12 20:20:03.042921000,759.1111110841204,2019-10-27 12:24:05.571294400,5297.0,86.8360655737705
245.0,17.0,10001.0,2019-11-12 16:25:18.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3879.0,2019-11-24 01:26:01.571392000,KES,138.0,2020-03-12 20:20:11.372794000,759.1111110841204,2019-12-14 07:31:58.571294400,4896.0,80.26229508196721
246.0,17.0,10001.0,2019-09-12 16:23:53.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3882.0,2019-09-12 16:23:53.571392000,KES,1350.0,2020-03-12 20:20:11.372794000,759.1111110841204,2019-10-14 07:30:33.571294400,2700.0,44.26229508196721
247.0,17.0,10001.0,2019-10-20 01:21:03.571392000,False,False,Sherina Futurepump,1350.0,6100.0,8.035714286000001,95.0,3899.0,2019-11-14 16:02:19.571392000,KES,131.0,2020-03-12 20:20:17.494104000,759.1111110841204,2019-11-20 16:27:43.571294400,5464.0,89.57377049180329
248.0,18.0,10001.0,2019-11-21 23:47:30.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,3904.0,2019-11-21 23:47:30.571392000,KES,650.0,2020-03-12 20:20:39.840592000,1447.3846154024295,2020-01-21 07:10:35.186839200,1300.0,23.214285714285715
251.0,18.0,10001.0,2019-11-12 14:51:37.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,3926.0,2020-01-04 19:07:31.571392000,KES,245.0,2020-03-12 20:20:42.403420000,1447.3846154024295,2020-01-11 22:14:42.186839200,3772.0,67.35714285714286
253.0,18.0,10001.0,2019-12-31 19:39:31.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,3941.0,2020-02-10 23:21:22.571392000,KES,563.0,2020-03-12 20:21:35.266871000,1447.3846154024295,2020-03-01 03:02:36.186839200,3040.0,54.285714285714285
256.0,18.0,10001.0,2020-01-05 23:54:49.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,3955.0,2020-01-05 23:54:49.571392000,KES,650.0,2020-03-12 20:21:50.081067000,1447.3846154024295,2020-03-06 07:17:54.186839200,1300.0,23.214285714285715
257.0,18.0,10001.0,2019-12-01 01:24:26.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,3962.0,2020-01-30 07:40:54.571392000,KES,319.0,2020-03-12 20:20:47.830405000,1447.3846154024295,2020-01-30 08:47:31.186839200,3290.0,58.75
258.0,18.0,10001.0,2020-01-04 20:26:24.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,3972.0,2020-02-28 21:17:03.571392000,KES,578.0,2020-03-12 20:20:49.355365000,1447.3846154024295,2020-03-05 03:49:29.186839200,2528.0,45.14285714285714
259.0,18.0,10001.0,2019-11-13 03:01:36.571392000,False,True,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,3987.0,2020-01-06 19:46:45.571392000,KES,258.0,2020-03-12 20:20:51.989925000,1447.3846154024295,2020-01-12 10:24:41.186839200,3611.0,64.48214285714286
260.0,18.0,10001.0,2019-11-24 16:05:19.571392000,False,True,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,4005.0,2020-01-17 17:52:48.571392000,KES,327.0,2020-03-12 20:20:57.362914000,1447.3846154024295,2020-01-23 23:28:24.186839200,3870.0,69.10714285714286
261.0,18.0,10001.0,2019-12-21 14:33:46.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,4016.0,2020-02-05 15:31:51.571392000,KES,497.0,2020-03-12 20:21:00.002534000,1447.3846154024295,2020-02-19 21:56:51.186839200,2903.0,51.83928571428571
263.0,18.0,10001.0,2019-11-11 09:46:37.571392000,False,True,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,4036.0,2020-01-05 01:10:57.571392000,KES,301.0,2020-03-12 20:21:13.849751000,1447.3846154024295,2020-01-10 17:09:42.186839200,3571.0,63.767857142857146
264.0,18.0,10001.0,2019-12-27 11:35:56.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,4049.0,2020-02-19 06:01:39.571392000,KES,563.0,2020-03-12 20:21:13.849751000,1447.3846154024295,2020-02-25 18:59:01.186839200,3066.0,54.75
265.0,18.0,10001.0,2019-11-15 17:38:43.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,4063.0,2020-01-08 12:45:23.571392000,KES,272.0,2020-03-12 20:21:29.708288000,1447.3846154024295,2020-01-15 01:01:48.186839200,3835.0,68.48214285714286
266.0,18.0,10001.0,2020-01-06 19:22:17.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,4073.0,2020-01-12 07:31:28.571392000,KES,559.0,2020-03-12 20:21:50.081067000,1447.3846154024295,2020-03-07 02:45:22.186839200,1859.0,33.19642857142857
267.0,18.0,10001.0,2019-11-06 10:13:53.571392000,False,True,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,4083.0,2019-12-31 17:50:47.571392000,KES,282.0,2020-03-12 20:21:32.432747000,1447.3846154024295,2020-01-05 17:36:58.186839200,3399.0,60.69642857142858
268.0,18.0,10001.0,2019-11-23 04:05:30.571392000,False,False,Sherina Sun King Boom Easy Buy,650.0,5600.0,3.869047619,49.5,4094.0,2019-11-23 04:05:30.571392000,KES,650.0,2020-03-12 20:21:34.352739000,1447.3846154024295,2020-01-22 11:28:35.186839200,1300.0,23.214285714285715
269.0,19.0,10001.0,2019-10-14 23:17:54.571392000,False,True,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4106.0,2019-12-14 16:00:04.571392000,KES,235.0,2020-03-12 20:21:50.081067000,1649.4545453585772,2019-12-22 16:45:10.934684400,3095.0,57.31481481481482
270.0,19.0,10001.0,2019-12-28 19:45:25.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4121.0,2020-02-27 07:38:31.571392000,KES,525.0,2020-03-12 20:21:50.081067000,1649.4545453585772,2020-03-06 13:12:41.934684400,2175.0,40.27777777777778
271.0,19.0,10001.0,2019-10-24 09:25:43.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4137.0,2019-12-26 00:13:59.571392000,KES,232.0,2020-03-12 20:21:59.647650000,1649.4545453585772,2020-01-01 02:52:59.934684400,3386.0,62.70370370370371
272.0,19.0,10001.0,2019-08-27 04:59:39.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4149.0,2019-09-08 10:58:48.571392000,KES,154.0,2020-03-12 20:22:04.861331000,1649.4545453585772,2019-11-03 22:26:55.934684400,1732.0,32.07407407407407
273.0,19.0,10001.0,2019-10-14 03:58:02.571392000,False,True,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4160.0,2019-12-15 05:30:21.571392000,KES,240.0,2020-03-12 20:22:04.861331000,1649.4545453585772,2019-12-21 21:25:18.934684400,3150.0,58.333333333333336
274.0,19.0,10001.0,2019-08-20 19:14:19.571392000,False,True,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4182.0,2019-10-22 16:32:04.571392000,KES,143.0,2020-03-12 20:22:16.767618000,1649.4545453585772,2019-10-28 12:41:35.934684400,2487.0,46.05555555555556
275.0,19.0,10001.0,2019-10-10 01:23:38.571392000,False,True,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4211.0,2019-12-11 10:09:03.571392000,KES,230.0,2020-03-12 20:22:41.513024000,1649.4545453585772,2019-12-17 18:50:54.934684400,3078.0,56.99999999999999
277.0,19.0,10001.0,2019-07-30 17:27:00.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4248.0,2019-09-23 15:10:31.571392000,KES,140.0,2020-03-12 20:25:26.226268000,1649.4545453585772,2019-10-07 10:54:16.934684400,4132.0,76.51851851851852
278.0,19.0,10001.0,2019-08-13 18:05:13.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4272.0,2019-10-15 07:18:44.571392000,KES,140.0,2020-03-12 20:25:09.521672000,1649.4545453585772,2019-10-21 11:32:29.934684400,3706.0,68.62962962962963
279.0,19.0,10001.0,2019-08-29 20:27:19.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4295.0,2019-10-22 04:15:58.571392000,KES,162.0,2020-03-12 20:25:57.595820000,1649.4545453585772,2019-11-06 13:54:35.934684400,4113.0,76.16666666666667
280.0,19.0,10001.0,2019-10-16 06:32:49.571392000,False,True,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4311.0,2019-12-23 17:12:14.571392000,KES,240.0,2020-03-12 20:22:48.264577000,1649.4545453585772,2019-12-24 00:00:05.934684400,3394.0,62.85185185185185
282.0,19.0,10001.0,2019-10-07 04:46:03.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4335.0,2019-12-14 11:49:56.571392000,KES,207.0,2020-03-12 20:23:13.136654000,1649.4545453585772,2019-12-14 22:13:19.934684400,3057.0,56.611111111111114
283.0,19.0,10001.0,2019-11-04 00:56:20.571392000,False,True,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4351.0,2020-01-04 13:46:19.571392000,KES,255.0,2020-03-12 20:26:09.610589000,1649.4545453585772,2020-01-11 18:23:36.934684400,3627.0,67.16666666666666
284.0,19.0,10001.0,2019-09-21 04:00:01.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4369.0,2019-11-23 03:13:23.571392000,KES,177.0,2020-03-12 20:23:16.476091000,1649.4545453585772,2019-11-28 21:27:17.934684400,3242.0,60.03703703703703
285.0,19.0,10001.0,2019-09-01 02:03:44.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4391.0,2019-11-07 16:04:33.571392000,KES,148.0,2020-03-12 20:25:31.481070000,1649.4545453585772,2019-11-08 19:31:00.934684400,3314.0,61.370370370370374
286.0,19.0,10001.0,2019-08-18 19:22:38.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4419.0,2019-10-25 07:39:29.571392000,KES,140.0,2020-03-12 20:23:39.320845000,1649.4545453585772,2019-10-26 12:49:54.934684400,4259.0,78.87037037037037
287.0,19.0,10001.0,2019-08-11 06:22:50.571392000,False,True,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4438.0,2019-10-18 13:33:45.571392000,KES,140.0,2020-03-12 20:23:52.179689000,1649.4545453585772,2019-10-18 23:50:06.934684400,2632.0,48.74074074074074
288.0,19.0,10001.0,2019-08-16 08:13:13.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4476.0,2019-10-15 10:08:18.571392000,KES,136.0,2020-03-12 20:24:33.577717000,1649.4545453585772,2019-10-24 01:40:29.934684400,3904.0,72.29629629629629
289.0,19.0,10001.0,2019-09-06 03:35:14.571392000,False,False,Loa JUA Home Mate H2G,550.0,5400.0,3.273809524,97.0,4500.0,2019-10-30 05:46:44.571392000,KES,150.0,2020-03-12 20:24:54.944405000,1649.4545453585772,2019-11-13 21:02:30.934684400,3877.0,71.79629629629629
290.0,20.0,10001.0,2019-10-18 13:10:26.571392000,False,True,Rae Bright Sun Bell,1000.0,5600.0,5.952380952,92.0,4513.0,2019-11-22 03:16:10.571392000,KES,208.0,2020-03-12 20:26:09.610589000,940.8000000602111,2019-11-26 17:58:26.571608000,2956.0,52.78571428571428
291.0,20.0,10001.0,2019-11-13 08:18:30.571392000,False,True,Rae Bright Sun Bell,1000.0,5600.0,5.952380952,92.0,4541.0,2019-12-16 14:45:36.571392000,KES,173.0,2020-03-12 20:27:19.137819000,940.8000000602111,2019-12-22 13:06:30.571608000,5007.0,89.41071428571429
292.0,20.0,10001.0,2019-12-01 06:51:22.571392000,False,False,Rae Bright Sun Bell,1000.0,5600.0,5.952380952,92.0,4546.0,2019-12-01 06:51:22.571392000,KES,1000.0,2020-03-12 20:26:19.898224000,940.8000000602111,2020-01-09 11:39:22.571608000,2000.0,35.714285714285715
293.0,20.0,10001.0,2019-10-22 18:07:15.571392000,False,False,Rae Bright Sun Bell,1000.0,5600.0,5.952380952,92.0,4560.0,2019-11-25 21:26:56.571392000,KES,138.0,2020-03-12 20:26:19.898224000,940.8000000602111,2019-11-30 22:55:15.571608000,4657.0,83.16071428571429
